compound_id,UMAP1,UMAP2,canonical_smiles,dominant_endpoint,chembl_target_degree,single_vs_multi,high_degree_flag,MolWt,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromaticRingCount,HeavyAtomCount,FractionCSP3,LipinskiRo5Violations,LipinskiRo5Compliant
CHEMBL5575619,7.055012,1.0114866,CC(C)=CCC/C(C)=C/CCC(C)CCOc1cccc2oc(=O)c(C(=O)O)cc12,IC50,1,single-target,0,412.5260000000001,6.369100000000007,76.74,1,4,11,2,2,30,0.44,1,0
CHEMBL5564532,2.7089107,2.0842621,CC(C)(C)OC(=O)N1CCN(Cc2cc(=O)oc3cc(OCc4ccc(S(N)(=O)=O)cc4)ccc23)CC1,Ki,7,multi-target,1,529.6150000000001,3.0721000000000016,132.38,1,8,6,4,3,37,0.3846153846153846,1,0
CHEMBL5565316,9.332294,0.88342726,Cc1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,Ki,8,multi-target,1,345.3760000000001,2.32782,99.6,1,5,4,3,3,24,0.1176470588235294,0,1
CHEMBL5089227,2.9426928,-6.9975877,Cc1cn([C@H]2C[C@@H](n3cc(COc4ccc5oc(=O)ccc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,Ki,6,multi-target,1,467.43800000000016,0.6430199999999996,154.47,2,11,6,5,4,34,0.3181818181818182,1,0
CHEMBL1533835,12.1725445,2.1347857,O=C(c1ccc(F)cc1)c1cc2ccc(O)cc2oc1=O,EC50,2,multi-target,0,284.2420000000001,2.8687000000000014,67.50999999999999,1,4,2,3,3,21,0.0,0,1
CHEMBL4169394,4.6342936,-0.5686371,Cc1cc(=O)oc2cc(OCCSC(=S)N(C)C)ccc12,IC50,1,single-target,0,323.439,3.0599200000000017,42.68,0,5,4,2,2,21,0.3333333333333333,0,1
CHEMBL4758120,7.2327905,7.8204803,C/C(=N\CCCO)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,261.277,1.6900000000000002,83.03,2,5,4,2,2,19,0.2857142857142857,0,1
CHEMBL1521897,6.368632,5.023225,C=CCN(CC=C)Cc1c(O)ccc2c1oc(=O)c1ccccc12,AC50,3,multi-target,0,321.37600000000003,3.8258000000000023,53.68,1,4,6,3,3,24,0.15,0,1
CHEMBL4791042,3.664562,3.4063468,COc1ccc(/C=C/C(=O)Nc2ccc3c(C)cc(=O)oc3c2)c(F)c1,Ki,2,multi-target,0,353.34900000000005,3.9010200000000026,68.53999999999999,1,4,4,3,3,26,0.1,0,1
CHEMBL5571185,9.412629,0.94009614,CCOC(=O)c1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,Ki,8,multi-target,1,403.41200000000015,2.1961000000000004,125.9,1,7,6,3,3,28,0.1578947368421052,0,1
CHEMBL1304760,6.5019116,4.7043405,CCCc1cc(=O)oc2c(CN(CC)CC)c(O)c(Cl)cc12,AC50,2,multi-target,0,323.82,3.9463000000000026,53.68000000000001,1,4,6,2,2,22,0.4705882352941176,0,1
CHEMBL4464099,8.767682,-0.2535667,COc1cc(Cl)ccc1S(=O)(=O)Nc1ccc2oc(=O)ccc2c1,IC50,1,single-target,0,365.79400000000015,3.2558000000000016,85.61000000000001,1,5,4,3,3,24,0.0625,0,1
CHEMBL5221007,23.634644,-6.8400393,COc1cc(/C=C/C(=O)OCCCN(CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,Ki,2,multi-target,0,815.9599999999999,9.6503,122.97,0,11,23,6,6,60,0.3265306122448979,3,0
CHEMBL4544202,11.382176,-8.685409,O=C(CCN1CCN(c2nccc3ccc(F)cc23)CC1)Nc1cc(=O)oc2ccccc12,IC50,4,multi-target,0,446.48200000000026,3.6311000000000018,78.68,1,6,5,5,4,33,0.24,0,1
CHEMBL521526,12.700444,2.8067195,Cc1cc(C)cc(NC(=O)c2cc3cc(Cl)cc(Cl)c3oc2=O)c1,IC50,1,single-target,0,362.2120000000001,4.968940000000003,59.31,1,3,2,3,3,24,0.1111111111111111,0,1
CHEMBL453401,2.437781,1.199018,Cc1ncsc1C(=O)N(Cc1cc(=O)oc2c(F)c(F)ccc12)c1cccc(Cl)c1,EC50,1,single-target,0,446.8620000000001,5.336520000000004,63.41,0,5,4,4,4,30,0.0952380952380952,1,0
CHEMBL76373,8.186473,1.2427667,C=CCc1cc2ccc(=O)oc2cc1O,IC50,1,single-target,0,202.20899999999995,2.2271000000000005,50.44,1,3,2,2,2,15,0.0833333333333333,0,1
CHEMBL5277715,3.5709777,0.84330595,CCOC(=O)C1CCN(Cc2cc(=O)oc3cc(OCc4ccc([N+](=O)[O-])cc4)ccc23)CC1,IC50,1,single-target,0,466.4900000000002,4.055300000000004,112.12,0,8,8,4,3,34,0.36,0,1
CHEMBL5278642,-2.2257936,-2.8673747,Cc1cc(=O)oc2cc(OCc3nc(N)nc(Nc4ccc(Cl)c(Cl)c4)n3)ccc12,EC50,2,multi-target,0,444.2780000000001,4.498020000000002,116.16,2,8,5,4,4,30,0.1,0,1
CHEMBL444623,13.167406,1.087795,CCOC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc(C(N)=O)c1C,IC50,1,single-target,0,400.4120000000002,2.6908200000000004,128.7,2,7,5,3,3,28,0.1578947368421052,0,1
CHEMBL3937779,1.6112843,-1.4173303,O=c1ccc2c(OCCCCOc3ccc([N+](=O)[O-])cc3)c3ccoc3cc2o1,EC50,2,multi-target,0,395.3670000000001,4.685400000000004,104.95,0,7,8,4,4,29,0.1904761904761904,0,1
CHEMBL1528660,11.704433,4.9580927,Nc1ccc(-c2cc3ccccc3oc2=O)cc1,IC50,2,multi-target,0,237.258,3.042200000000001,56.23,1,3,1,3,3,18,0.0,0,1
CHEMBL502440,6.572512,6.0168147,O=C1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,IC50,1,single-target,0,782.5280000000004,0.0151999999999999,385.24,13,22,0,8,6,56,0.1764705882352941,3,0
CHEMBL142582,2.0959144,3.1078866,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,IC50,3,multi-target,0,325.32000000000005,3.897040000000003,82.58000000000001,0,5,4,3,3,24,0.1666666666666666,0,1
CHEMBL590379,4.7011776,4.0062513,Cc1cccc(SCc2c(Cl)c(=O)oc3cc(O)ccc23)n1,IC50,1,single-target,0,333.79600000000005,4.147720000000002,63.33,1,5,3,3,3,22,0.125,0,1
CHEMBL4475204,15.817624,2.1687088,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,IC50,1,single-target,0,407.3970000000001,3.735120000000003,81.66999999999999,1,6,5,4,4,30,0.1304347826086956,0,1
CHEMBL6338,6.409883,5.9246235,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,IC50,8,multi-target,1,260.201,1.7686,111.13,4,6,0,3,3,19,0.0,0,1
CHEMBL4103066,11.065286,2.6731768,CCN(CC)c1ccc2cc(-c3nc(C)cs3)c(=O)oc2c1,IC50,1,single-target,0,314.4100000000001,4.071120000000003,46.34,0,5,4,3,3,22,0.2941176470588235,0,1
CHEMBL189704,7.491993,-0.96927917,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(=O)ccc5c4)CC3)c2c1,IC50,3,multi-target,0,426.52000000000015,4.290880000000004,76.27000000000001,1,5,6,5,4,32,0.3076923076923077,0,1
CHEMBL1258415,4.439598,2.9536502,O=C(/C=C/c1cc(=O)oc2cc(O)ccc12)c1ccccc1,IC50,2,multi-target,0,292.29,3.394700000000001,67.51,1,4,3,3,3,22,0.0,0,1
CHEMBL5812329,4.6113467,1.5461282,C=CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,Kd,1,single-target,0,270.206,3.3766000000000025,39.44,0,3,3,2,2,19,0.1538461538461538,0,1
CHEMBL1718108,7.9730296,1.773696,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,AC50,1,single-target,0,340.2840000000001,-1.322700000000001,149.82,5,9,3,3,2,24,0.4,0,1
CHEMBL568173,11.786372,1.6564084,CCOC(=O)c1cc2cc(CO)ccc2oc1=O,Ki,11,multi-target,1,248.23399999999995,1.462,76.74000000000001,1,5,3,2,2,18,0.2307692307692307,0,1
CHEMBL2181544,-2.6179821,5.3289714,CCCCC1(c2cc(O)c3cc(Cc4ccccc4O)c(=O)oc3c2)CCCC1,Ki,3,multi-target,0,392.4950000000002,5.797000000000006,70.67,2,4,6,4,3,29,0.4,1,0
CHEMBL2314428,13.161014,4.0923543,COc1cc2cc(C(=O)NCCCN(C)Cc3ccccc3)c(=O)oc2cc1OC,IC50,1,single-target,0,410.47000000000014,3.062100000000002,81.01,1,6,9,3,3,30,0.3043478260869565,0,1
CHEMBL499847,7.0298686,1.6254884,O=c1ccc2c(ccc3ccoc32)o1,IC50,3,multi-target,0,186.166,2.539200000000001,43.35,0,3,0,3,3,14,0.0,0,1
CHEMBL1590814,3.8041754,6.6671877,Cc1oc2c(C)c3oc(=O)c(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc4ccccc4)C(=O)O)c(C)c3cc2c1C,IC50,1,single-target,0,560.6470000000002,4.658380000000004,138.85,3,6,10,4,4,41,0.375,1,0
CHEMBL2324232,2.5372636,1.1239662,CNC(=O)Cc1cc(=O)oc2cc(OS(=O)(=O)c3cccc(Cl)c3)ccc12,IC50,2,multi-target,0,407.8310000000001,2.5026,102.68,1,6,5,3,3,27,0.1111111111111111,0,1
CHEMBL2324234,2.5407386,1.0555171,NCc1cc(=O)oc2cc(OS(=O)(=O)c3cccc(Cl)c3)ccc12,IC50,2,multi-target,0,365.794,2.6728000000000014,99.6,1,6,4,3,3,24,0.0625,0,1
CHEMBL1830819,12.297929,2.7124393,O=C(O)c1cc2cccc(O)c2oc1=O,IC50,1,single-target,0,206.153,1.1967999999999996,87.74000000000001,2,4,1,2,2,15,0.0,0,1
CHEMBL4088636,7.7431345,-0.021199178,COc1ccc2cc([C@H](C)C(=O)NCCOc3ccc4oc(=O)ccc4c3)ccc2c1,Ki,1,single-target,0,417.4610000000001,4.253500000000003,77.77000000000001,1,5,7,4,4,31,0.2,0,1
CHEMBL3120699,3.5907793,-1.7560498,O=c1oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c2c1CCCC2,Ki,2,multi-target,0,490.57500000000033,5.990700000000007,68.71000000000001,0,6,7,6,4,36,0.4482758620689655,1,0
CHEMBL3827610,0.5371389,3.5828538,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,IC50,3,multi-target,0,562.7510000000003,7.411700000000009,81.01,1,6,16,4,3,41,0.5294117647058824,2,0
CHEMBL3094034,2.6916058,0.7636412,NC(=O)c1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,IC50,1,single-target,0,329.739,3.1243000000000025,82.53000000000002,1,4,4,3,3,23,0.0588235294117647,0,1
CHEMBL3133841,-9.126702,6.9361253,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3cc(=O)oc4cc(O)cc(O)c34)nn2)CC1,IC50,1,single-target,0,533.6320000000002,2.9148000000000014,134.16000000000005,2,11,4,4,3,36,0.4347826086956521,2,0
CHEMBL240482,5.24824,2.829672,Nc1cc(=O)oc2ccccc12,IC50,1,single-target,0,161.16,1.3752,56.23,1,3,0,2,2,12,0.0,0,1
CHEMBL478608,1.754363,3.4161496,Cc1c(C)c2ccc(OCCCCOc3cc(O)cc(N(C)C)c3)cc2oc1=O,IC50,1,single-target,0,397.4710000000001,4.419440000000003,72.14,1,6,8,3,3,29,0.3478260869565217,0,1
CHEMBL1372625,8.505581,0.356489,CC(C)OC(=O)c1ccc(COc2ccc3ccc(=O)oc3c2)o1,EC50,1,single-target,0,328.32000000000005,3.5302000000000024,78.88000000000001,0,6,5,3,3,24,0.2222222222222222,0,1
CHEMBL4076313,5.5836453,6.3006363,Cc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12,EC50,2,multi-target,0,302.713,3.833020000000001,70.67,2,4,1,3,3,21,0.0625,0,1
CHEMBL572366,8.158827,1.267102,COc1cc2oc(=O)ccc2cc1[C@@H](O)CC(C)C,Ki,15,multi-target,1,262.305,2.881100000000001,59.67,1,4,4,2,2,19,0.4,0,1
CHEMBL1835834,9.013103,-0.92892116,O=c1ccc2cc(-c3ccc(Cl)s3)ccc2o1,IC50,1,single-target,0,262.71700000000004,4.174900000000002,30.21,0,3,1,3,3,17,0.0,0,1
CHEMBL161438,19.772198,8.454169,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NCc3cc(=O)oc4cc(Cl)ccc34)cc2)s1,Ki,3,multi-target,0,527.9930000000002,2.358200000000001,174.35000000000002,3,10,7,4,4,33,0.0555555555555555,1,0
CHEMBL124835,7.5822325,-1.0124618,Cc1ccc(N2CCN(Cc3ccc4ccc(=O)oc4c3)CC2)cc1,Ki,1,single-target,0,334.4190000000001,3.4236200000000023,36.69,0,4,3,4,3,25,0.2857142857142857,0,1
CHEMBL604330,16.354315,-2.3985715,Cc1c(N2CCN(C(=O)Nc3ccccc3Oc3ccccc3)CC2)c(=O)oc2cc(O)cc(O)c12,IC50,1,single-target,0,487.5120000000003,4.659020000000005,115.48000000000002,3,7,4,5,4,36,0.1851851851851851,0,1
CHEMBL1099163,-1.2588316,19.156345,COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OCCCCCCCN(C)C,IC50,1,single-target,0,494.4190000000005,6.137900000000005,76.83,1,7,12,3,3,33,0.4166666666666667,1,0
CHEMBL4758108,7.206913,7.7983055,C/C(=N\Cc1ccccn1)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,294.31,2.902800000000001,75.69,1,5,3,3,3,22,0.1176470588235294,0,1
CHEMBL522532,12.651271,1.0113585,Cc1ccc(NC(=O)c2cc3cc(C)ccc3oc2=O)cc1,IC50,2,multi-target,0,293.322,3.6621400000000017,59.31,1,3,2,3,3,22,0.1111111111111111,0,1
CHEMBL604130,16.339622,-2.4129374,Cc1c(N2CCN(C(=O)CCl)CC2)c(=O)oc2cc(O)cc(O)c12,IC50,1,single-target,0,352.77400000000006,1.4000199999999998,94.22,2,6,2,3,2,24,0.375,0,1
CHEMBL4857313,10.793714,3.6819804,NS(=O)(=O)c1cc2c(ccc3ccccc32)oc1=O,Ki,3,multi-target,0,275.285,1.5936000000000003,90.37,1,4,1,3,3,19,0.0,0,1
CHEMBL1095210,-1.37663,19.038801,COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OCCCCCCCCC(=O)O,IC50,1,single-target,0,509.3860000000005,6.441100000000003,110.89,2,7,13,3,3,34,0.375,2,0
CHEMBL67599,10.832856,4.9714894,CC(=O)Oc1ccc(-c2cc3cc(OC(C)=O)c(OC(C)=O)cc3oc2=O)cc1OC(C)=O,IC50,2,multi-target,0,454.3870000000003,3.161200000000001,135.41000000000005,0,10,5,3,3,33,0.1739130434782608,0,1
CHEMBL5288493,-2.2217455,-2.8651972,Cc1ccc(Nc2nc(N)nc(COc3ccc4c(C)cc(=O)oc4c3)n2)cc1C,EC50,1,single-target,0,403.4420000000002,3.808060000000002,116.16,2,8,5,4,4,30,0.1818181818181818,0,1
CHEMBL4750523,16.22801,4.756698,CCc1c(O)c(=O)ccn1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,IC50,1,single-target,0,422.4410000000001,2.4835000000000003,112.38,1,9,8,4,4,31,0.2727272727272727,0,1
CHEMBL1417172,10.427307,4.3002667,COc1ccc(-c2cc3cccc(OC)c3oc2=O)cc1,Ki,1,single-target,0,282.295,3.4772000000000016,48.67,0,4,3,3,3,21,0.1176470588235294,0,1
CHEMBL3911483,1.6664064,-1.3576379,N#CCCCCOc1c2ccoc2cc2oc(=O)ccc12,EC50,2,multi-target,0,283.283,3.611880000000003,76.37,0,5,5,3,3,21,0.25,0,1
CHEMBL3946367,1.6407993,-1.4128774,O=c1ccc2c(OCCCOc3ccc(Oc4ccccc4)cc3)c3ccoc3cc2o1,EC50,2,multi-target,0,428.44000000000017,6.179400000000005,71.04,0,6,8,5,5,32,0.1153846153846153,1,0
CHEMBL1736358,6.481171,6.099203,COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(C)(O)C3O)ccc(O)c12,AC50,2,multi-target,0,496.5120000000002,3.0632200000000016,138.82000000000002,4,9,3,5,4,36,0.3703703703703703,0,1
CHEMBL4278275,12.8554,9.418609,COc1cccc(N2CCN(CCCCOc3cc(C)cc4oc(=O)cc(C)c34)CC2)c1,Ki,2,multi-target,0,436.55200000000025,4.399640000000004,55.15,0,6,8,4,3,32,0.4230769230769231,0,1
CHEMBL5982645,6.0258074,3.095149,Cc1coc2c(C)c3oc(=O)cc(-c4ccccc4Cl)c3cc12,IC50,1,single-target,0,324.76300000000003,5.476440000000003,43.35,0,3,1,4,4,23,0.1052631578947368,1,0
CHEMBL5985695,5.8370986,2.9963853,COc1cccc(-c2cc(=O)oc3cc4occ(C)c4cc23)c1,IC50,1,single-target,0,306.317,4.523220000000003,52.58,0,4,2,4,4,23,0.1052631578947368,0,1
CHEMBL6021245,6.073612,3.1558113,COc1c2occ(C)c2cc2c(-c3ccccc3)cc(=O)oc12,IC50,1,single-target,0,306.31700000000006,4.523220000000004,52.58,0,4,2,4,4,23,0.1052631578947368,0,1
CHEMBL5439636,6.192466,-1.8278869,O=c1cc(OCCCNC2CCN(Cc3ccccc3)CC2)c2ccc(-c3ccncc3)cc2o1,IC50,1,single-target,0,469.58500000000026,4.878100000000004,67.6,1,6,9,5,4,35,0.3103448275862069,0,1
CHEMBL6049649,6.073474,3.352821,Cc1c2ocnc2cc2c(-c3ccccc3)cc(=O)oc12,IC50,1,single-target,0,277.27900000000005,3.909620000000002,56.24,0,4,1,4,4,21,0.0588235294117647,0,1
CHEMBL1499823,3.134407,4.6314225,COc1ccc2c(c1)oc(=O)c1cc(OC)ccc12,EC50,1,single-target,0,256.257,2.963400000000001,48.67,0,4,2,3,3,19,0.1333333333333333,0,1
CHEMBL4847144,11.887403,3.0944815,O=C(O)c1cc2cc(-c3cccs3)c(O)cc2oc1=O,IC50,1,single-target,0,288.2800000000001,2.925300000000001,87.74000000000001,2,5,2,3,3,20,0.0,0,1
CHEMBL4878037,-1.2050104,-5.766366,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1c[nH]c2ccccc12,IC50,1,single-target,0,355.35300000000007,3.4924800000000014,105.04000000000002,2,5,1,5,4,27,0.0476190476190476,0,1
CHEMBL4473727,8.626934,-0.28849372,O=C(CNc1ccc2oc(=O)ccc2c1)N1CCOCC1,IC50,1,single-target,0,288.30300000000005,1.0637,71.78,1,5,3,3,2,21,0.3333333333333333,0,1
CHEMBL5631608,12.105818,1.3896748,COc1ccc2cc(C(=O)Oc3ccc4c(N)nccc4c3)c(=O)oc2c1,Ki,1,single-target,0,362.3410000000001,3.1512,104.65,1,7,3,4,4,27,0.05,0,1
CHEMBL212501,13.502302,1.64094,O=C(NCCCCNC(=O)c1cc2ccccc2oc1=O)c1cc2ccccc2oc1=O,Ki,2,multi-target,0,432.4320000000002,2.8394000000000004,118.62,2,6,7,4,4,32,0.1666666666666666,0,1
CHEMBL1351650,3.6806207,3.4720073,COc1ccccc1CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,AC50,1,single-target,0,323.34800000000007,3.291220000000001,68.53999999999999,1,4,4,3,3,24,0.1578947368421052,0,1
CHEMBL4859764,11.999431,2.909864,COc1cccc(-c2cc3cc(C(=O)O)c(=O)oc3c3cc(C(=O)O)c(=O)oc23)c1,IC50,1,single-target,0,408.31800000000015,2.9714,144.25,2,7,4,4,4,30,0.0476190476190476,0,1
CHEMBL3133850,-9.126727,6.9360995,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3cc(=O)oc4cc(N)ccc34)nn2)CC1,IC50,1,single-target,0,516.6490000000002,3.0858000000000017,119.72,1,10,4,4,3,35,0.4347826086956521,1,0
CHEMBL4748890,7.1652565,7.82989,CC/N=C(\C)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,231.251,2.3275,62.8,1,4,2,2,2,17,0.2307692307692307,0,1
CHEMBL4175175,4.657758,-0.61087495,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12,IC50,1,single-target,0,363.5040000000002,3.984220000000003,42.68,0,5,4,3,2,24,0.4444444444444444,0,1
CHEMBL4848949,12.295243,2.920539,O=C(O)c1cc2c(oc1=O)c(Br)cc1cc(C(=O)O)c(=O)oc12,IC50,1,single-target,0,381.09000000000015,2.0583,135.01999999999998,2,6,2,3,3,23,0.0,0,1
CHEMBL4862435,13.385436,2.9198837,O=C(c1cc2cc([N+](=O)[O-])c(O)c(O)c2oc1=O)N1CCCN(S(=O)(=O)c2ccc3ccncc3c2)CC1,IC50,1,single-target,0,540.5100000000001,2.1974,184.39,2,10,4,5,4,38,0.2083333333333333,1,0
CHEMBL1370260,2.5856597,2.873253,NS(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(N)(=O)=O)ccc12,IC50,3,multi-target,0,354.36500000000007,0.2410000000000002,150.53,2,6,2,3,3,23,0.0,0,1
CHEMBL1688904,8.694656,10.93079,COc1cccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,IC50,1,single-target,0,348.3580000000001,3.838700000000002,66.49000000000001,0,6,5,4,4,26,0.1,0,1
CHEMBL494808,12.703461,1.0372556,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,IC50,2,multi-target,0,293.32200000000006,3.6621400000000017,59.31,1,3,2,3,3,22,0.1111111111111111,0,1
CHEMBL401711,5.5598226,7.1238704,Cc1cc(=O)[nH]c2ccc3c4c(C(=O)OC(C)(C)C)cccc4oc(=O)c3c12,EC50,1,single-target,0,377.3960000000001,4.051420000000003,89.37,1,5,1,4,4,28,0.2272727272727272,0,1
CHEMBL5593514,15.9896965,4.2697887,O=c1cc(-c2ccccc2)c2c(OCc3cn(-c4ccc(S(=O)(=O)Nc5ccccn5)cc4)nn3)cc(OCc3cn(-c4ccc(S(=O)(=O)Nc5ccccn5)cc4)nn3)cc2o1,IC50,1,single-target,0,880.9249999999998,6.171000000000003,228.21,2,16,15,9,9,63,0.0465116279069767,3,0
CHEMBL3804869,13.035899,6.162916,NS(=O)(=O)c1ccc(Nc2nc(-c3cc4cc(Br)ccc4oc3=O)cs2)cc1,Ki,4,multi-target,0,478.3490000000001,4.070000000000002,115.29,2,7,4,4,4,28,0.0,0,1
CHEMBL4854803,3.9125404,4.5928373,CCN(CC)c1ccc2c(C)c(CCOC(=O)NCCc3cccnc3)c(=O)oc2c1,EC50,1,single-target,0,423.51300000000015,3.854020000000003,84.67,1,6,9,3,3,31,0.375,0,1
CHEMBL4874211,-1.0493513,8.330084,Cc1c(CCN2CC3(CCN(c4nccn5ccnc45)CC3)NC2=O)c(=O)oc2cc(O[C@H](C)c3ccccc3)ccc12,EC50,1,single-target,0,578.6730000000005,4.891020000000005,105.21,1,8,7,7,5,43,0.3333333333333333,1,0
CHEMBL3805861,13.020072,6.0687213,NS(=O)(=O)c1ccc(Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1,Ki,4,multi-target,0,399.4530000000001,3.307500000000001,115.29,2,7,4,4,4,27,0.0,0,1
CHEMBL3805892,13.107624,6.527662,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccc(Cl)cc3)n2)cc1,Ki,4,multi-target,0,603.0850000000003,5.516000000000004,145.47000000000003,2,10,7,6,6,41,0.0,2,0
CHEMBL2316106,13.035401,6.4053726,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4ccccc4oc3=O)cn12,Ki,4,multi-target,0,397.4370000000001,2.969800000000001,107.67000000000002,1,7,2,5,5,27,0.0,0,1
CHEMBL3735973,11.207327,5.3018723,Cc1ccc2oc(=O)c(-c3cccc(OCCCBr)c3)cc2c1,IC50,2,multi-target,0,373.246,4.932220000000004,39.44,0,3,5,3,3,23,0.2105263157894736,0,1
CHEMBL5276958,5.9834485,8.34057,COc1ccc(C(=O)c2nc3c(c(-c4ccccc4)c2N)c(=O)oc2ccccc23)cc1,Kd,1,single-target,0,422.44000000000017,4.830000000000003,95.42,1,6,4,5,5,32,0.0384615384615384,0,1
CHEMBL2261302,6.5627303,5.977949,COc1cc2c(=O)oc3c(O)c(O)cc4c(=O)oc(c1O)c2c34,IC50,1,single-target,0,316.22100000000006,1.6158000000000003,130.34,3,8,1,4,4,23,0.0666666666666666,0,1
CHEMBL5275635,6.9282007,8.887145,CCC(c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O,Ki,1,single-target,0,310.34900000000005,4.049100000000004,59.67,1,4,4,3,3,23,0.2105263157894736,0,1
CHEMBL5633213,15.871372,4.3917856,O=c1cc(OCc2cn(Cc3ccc(Oc4ccccc4)c(O)c3)nn2)c2ccccc2o1,IC50,1,single-target,0,441.44300000000015,4.509700000000002,99.61,1,8,7,5,5,33,0.08,0,1
CHEMBL3815018,11.158804,2.3268907,O=C(O)c1cc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2oc1=O,IC50,1,single-target,0,385.4190000000001,4.698000000000004,70.75,1,4,6,4,4,29,0.0833333333333333,0,1
CHEMBL2349085,2.941467,-6.9995413,Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5cc(Br)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,IC50,2,multi-target,0,559.3770000000002,1.116319999999999,157.27,3,11,7,5,4,36,0.3478260869565217,2,0
CHEMBL1082366,3.270816,8.968435,O=c1cc(N2CCOCC2)c2cc(-c3cccc(-c4ccccc4)c3)ccc2o1,IC50,1,single-target,0,383.44700000000006,4.963600000000004,42.68000000000001,0,4,3,5,4,29,0.16,0,1
CHEMBL572534,2.5785,1.0021358,NCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,IC50,2,multi-target,0,315.75600000000003,3.4841000000000024,65.46000000000001,1,4,4,3,3,22,0.1176470588235294,0,1
CHEMBL5840384,6.139181,3.1615195,COc1ccncc1-c1c(C)c(=O)oc2c(C)c3occ(C)c3cc12,IC50,1,single-target,0,335.3590000000001,4.535060000000004,65.47,0,5,2,4,4,25,0.2,0,1
CHEMBL5575945,2.5937076,2.669558,NS(=O)(=O)c1ccc(COc2ccc3c(c2)oc(=O)c2ccccc23)cc1,Ki,9,multi-target,1,381.4090000000001,3.172600000000002,99.6,1,5,4,4,4,27,0.05,0,1
CHEMBL5572092,8.585859,0.7450267,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(Br)c1,Ki,8,multi-target,1,453.2700000000001,2.2204,128.7,2,6,5,3,3,27,0.0588235294117647,0,1
CHEMBL5187916,5.553918,7.109736,CC(C)(C)OC(=O)c1cccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C(F)(F)F)c43)c12,EC50,1,single-target,0,431.3660000000001,4.761800000000003,89.37,1,5,1,4,4,31,0.2272727272727272,0,1
CHEMBL5632873,12.189891,1.3373996,Nc1nccc2cc(OC(=O)c3cc4ccccc4oc3=O)ccc12,Ki,1,single-target,0,332.31500000000005,3.1426000000000016,95.42000000000002,1,6,2,4,4,25,0.0,0,1
