case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,compound_id,canonical_smiles,inchi_key,endpoint,required_endpoint,pactivity,doi,year,record_id
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4128061,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCCCCNC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,DQRJIPTWWDIFBI-UHFFFAOYSA-N,IC50,IC50,5.23,10.1016/j.bmc.2018.05.042,2018,18305639
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4164540,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12,NCDMSUYCDGOQGE-UHFFFAOYSA-N,IC50,IC50,6.05,10.1016/j.ejmech.2018.01.055,2018,18390229
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2047525,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1,RTMBGYVFBGIVHT-UHFFFAOYSA-N,IC50,IC50,8.92,10.1016/j.ejmech.2022.114606,2022,24963251
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4159609,Cc1cc(=O)oc2cc(OCCCSC(=S)N3CCCCC3)ccc12,WPNZIORZRPYVSP-UHFFFAOYSA-N,IC50,IC50,6.54,10.1016/j.ejmech.2018.01.055,2018,18390225
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3827064,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,FFAOXMVJVQDCQO-UHFFFAOYSA-N,IC50,IC50,6.41,10.1021/acs.jmedchem.6b00609,2016,16645330
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4451686,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccccc1,REUPXWMWDMMODN-MHWRWJLKSA-N,IC50,IC50,7.03,10.1016/j.ejmech.2019.111651,2019,19279537
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4564320,COc1ccc(C2SCC(=O)N2c2ccc3oc(=O)ccc3c2)cc1,SIVGBONSDGNUGI-UHFFFAOYSA-N,IC50,IC50,7.15,10.1016/j.ejmech.2019.111651,2019,19279544
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335059,COc1cccc(CC2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,AKCDRGUDWHAJSH-UHFFFAOYSA-N,IC50,IC50,4.53,10.1016/j.bmc.2014.08.016,2014,15100051
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4571763,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,HKIDXMKKZYHFEM-UHFFFAOYSA-N,IC50,IC50,6.08,10.1021/acs.jmedchem.1c01784,2022,24422276
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4571763,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,HKIDXMKKZYHFEM-UHFFFAOYSA-N,IC50,IC50,5.89,10.1021/acsmedchemlett.2c00001,2022,24804535
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4571763,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,HKIDXMKKZYHFEM-UHFFFAOYSA-N,IC50,IC50,5.8,10.1021/acsmedchemlett.2c00001,2022,24804534
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2314726,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,UGTGSTDFYWUXNH-PKOBYXMFSA-N,IC50,IC50,7.44,10.1021/acsmedchemlett.9b00656,2020,20652100
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2314726,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,UGTGSTDFYWUXNH-PKOBYXMFSA-N,IC50,IC50,7.37,10.1016/j.bmc.2012.10.045,2013,12633691
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2314726,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,UGTGSTDFYWUXNH-PKOBYXMFSA-N,IC50,IC50,6.42,10.1021/acsmedchemlett.9b00656,2020,20652099
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4177242,CCN(CC)C(=S)SCCOc1ccc2c(C)cc(=O)oc2c1,XWDQBUKIHCYZSV-UHFFFAOYSA-N,IC50,IC50,5.71,10.1016/j.ejmech.2018.01.055,2018,18390230
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5081663,CCN(CCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1cccc(F)c1,LMSJPMKZTVCUMM-UHFFFAOYSA-N,IC50,IC50,5.92,10.1021/acs.jmedchem.1c01784,2022,24422267
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5090153,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(F)c1,QLJQCJJMXAPXRX-UHFFFAOYSA-N,IC50,IC50,6.48,10.1021/acs.jmedchem.1c01784,2022,24422272
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5197349,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cccc(Cl)c4)cc23)cc(OC)c1,PPHKMHMVYFIODG-VOTSOKGWSA-N,IC50,IC50,5.75,10.1016/j.ejmech.2022.114242,2022,24776392
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5200035,COc1ccc(-c2cc3c(ccc4c(/C=C/c5cc(OC)cc(OC)c5)cc(=O)oc43)o2)cc1,QIMIRHMROLJATG-SNAWJCMRSA-N,IC50,IC50,5.75,10.1016/j.ejmech.2022.114242,2022,24776395
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3828054,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,MBQLAHYLZRKMBE-UHFFFAOYSA-N,IC50,IC50,6.59,10.1021/acs.jmedchem.6b00609,2016,16646201
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3586604,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)ccc12.Cl,GJCQKTFYCIYRJB-UHFFFAOYSA-N,IC50,IC50,5.07,10.1021/acs.jmedchem.5b00599,2015,15625544
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL320251,Cc1c(C)c2ccc(OCc3cccc(N)c3)cc2oc1=O,WKMBYPRUDNQPPA-UHFFFAOYSA-N,IC50,IC50,5.52,10.1016/j.ejmech.2018.01.003,2018,25040046
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5085674,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O,KOLQZDAHCMXISM-UHFFFAOYSA-N,IC50,IC50,6.33,10.1021/acs.jmedchem.1c01784,2022,24422265
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3220513,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,VQSVBDYFVMWUHI-UHFFFAOYSA-N,IC50,IC50,4.82,10.1039/C1MD00221J,2012,14553009
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL481657,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O,BGXFQDFSVDZUIW-LBPRGKRZSA-N,IC50,IC50,4.55,10.1021/np000441w,2001,2192248
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335071,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,TXSRJQSUOUJAIH-UHFFFAOYSA-N,IC50,IC50,5.09,10.1016/j.bmc.2014.08.016,2014,15100038
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335065,COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,WOLZDYVNVPOLIK-UHFFFAOYSA-N,IC50,IC50,4.73,10.1016/j.bmc.2014.08.016,2014,15100045
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3322160,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCNc1c2c(nc3ccccc13)CCCC2,NZAHEPIMJGOXMA-UHFFFAOYSA-N,IC50,IC50,7.81,10.1021/jm5008648,2014,15013239
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4213874,Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1.[Br-],VVLYCEJFLDQNDK-UHFFFAOYSA-M,IC50,IC50,6.6,10.1016/j.ejmech.2017.07.055,2017,18517577
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4205110,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc([N+](=O)[O-])c4)cc3)ccc12.[Br-],UMMRLRFPUSAQBS-UHFFFAOYSA-M,IC50,IC50,6.64,10.1016/j.ejmech.2017.07.055,2017,18517581
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL459825,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1,HXCGUCZXPFBNRD-DNLMCPORSA-N,IC50,IC50,4.17,10.1021/np000441w,2001,2192258
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL1940736,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,VVIKQVODDMCZOV-UHFFFAOYSA-N,IC50,IC50,6.72,10.1016/j.bmc.2011.12.042,2012,8001637
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL243532,COc1ccc2oc(=O)c(-c3ccc(CN(C)Cc4ccccc4)cc3)cc2c1,LCBAVKSTBQRTAA-UHFFFAOYSA-N,IC50,IC50,6.79,10.1021/jm070100g,2007,1915668
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3220508,COc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,PLTMDSCMMLSMDS-UHFFFAOYSA-N,IC50,IC50,4.16,10.1039/C1MD00221J,2012,14553006
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5569594,CN(CCc1ccsc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,LTYPAYZWLRWYFM-UHFFFAOYSA-N,IC50,IC50,5.5,10.1016/j.ejmech.2024.116511,2024,25998543
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5219483,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,IKYVMKQIWKXWDL-UHFFFAOYSA-N,IC50,IC50,6.94,10.1016/j.ejmech.2022.114606,2022,24963332
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5569900,CN(Cc1ccncc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,FDGRCZWNUUYVET-UHFFFAOYSA-N,IC50,IC50,5.73,10.1016/j.ejmech.2024.116511,2024,25998540
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3764211,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,HZEOKPNLIUABIQ-UHFFFAOYSA-N,IC50,IC50,7.17,10.1016/j.bmc.2016.02.023,2016,16481069
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5081574,Cc1c(C)c2ccc(OCC3CCN(CCCC(F)F)CC3)cc2oc1=O,NQNJDDJLRMICLQ-UHFFFAOYSA-N,IC50,IC50,5.92,10.1021/acs.jmedchem.1c01784,2022,24422266
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5082824,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,HUXCCRUQLRWJNF-UHFFFAOYSA-N,IC50,IC50,6.26,10.1021/acs.jmedchem.1c01784,2022,24422271
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5083014,Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(F)c4)C3)cc2oc1=O,RWXZXJNJQZFMAE-UHFFFAOYSA-N,IC50,IC50,5.92,10.1021/acs.jmedchem.1c01784,2022,24422262
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335047,COc1cccc(CC2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,RHYLMHYJQBEFDV-UHFFFAOYSA-N,IC50,IC50,5.31,10.1016/j.bmc.2014.08.016,2014,15100063
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335023,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,ZMXWTNRMUWBBRJ-UHFFFAOYSA-N,IC50,IC50,4.4,10.1016/j.bmc.2014.08.016,2014,15100074
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2441682,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,KOFNHFQRLFTDHJ-UHFFFAOYSA-M,IC50,IC50,6.14,10.1016/j.bmcl.2013.09.008,2013,13509788
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2441682,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,KOFNHFQRLFTDHJ-UHFFFAOYSA-M,IC50,IC50,5.99,10.1016/j.bmcl.2013.09.008,2013,13509756
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL242905,COc1cc2cc(-c3ccc(CN(C)Cc4cccc([N+](=O)[O-])c4)cc3)c(=O)oc2cc1OC,QKFXUJGKQVMLDB-UHFFFAOYSA-N,IC50,IC50,6.43,10.1021/jm070100g,2007,1915666
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,XVJDMVSHDMGRQA-UHFFFAOYSA-N,IC50,IC50,8.24,10.1016/j.ejmech.2009.12.038,2010,3316260
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,XVJDMVSHDMGRQA-UHFFFAOYSA-N,IC50,IC50,8.24,10.1007/s00044-010-9373-7,2011,12427229
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3220510,O=C(Nc1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1,HJKPDPIBJCBDPC-UHFFFAOYSA-N,IC50,IC50,4.89,10.1039/C1MD00221J,2012,14553008
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3828443,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,PPZMDFRSOSZTFY-UHFFFAOYSA-N,IC50,IC50,6.15,10.1021/acs.jmedchem.6b00609,2016,16646208
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4465315,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccc(Cl)cc1,VJCSKCRTROHSRP-CXUHLZMHSA-N,IC50,IC50,6.76,10.1016/j.ejmech.2019.111651,2019,19279555
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4537886,O=c1ccc2cc(/N=C/c3ccccc3)ccc2o1,JGGXMRCFUJMMJT-GZTJUZNOSA-N,IC50,IC50,6.94,10.1016/j.ejmech.2019.111651,2019,19279551
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL325761,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,OAIPPRYRUKGVPD-UHFFFAOYSA-N,IC50,IC50,5.52,10.1016/j.ejmech.2018.01.003,2018,25040041
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5090504,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,RYVDJROSDCHIPC-UHFFFAOYSA-N,IC50,IC50,6.34,10.1021/acs.jmedchem.1c01784,2022,24422264
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3764762,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,UUZIPHVUUZOBHC-UHFFFAOYSA-N,IC50,IC50,5.74,10.1016/j.bmc.2016.02.023,2016,16481067
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4598256,Cc1c(C)c2ccc(OCC3CCN(Cc4ccccc4)CC3)cc2oc1=O,MWFBGTXYOJLQIW-UHFFFAOYSA-N,IC50,IC50,6.42,10.1021/acs.jmedchem.1c01784,2022,24422278
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5083737,Cc1c(C)c2ccc(OCc3cccc(CN(C)CCCC(F)F)c3)cc2oc1=O,JFBYGVYECDFTLS-UHFFFAOYSA-N,IC50,IC50,5.77,10.1021/acs.jmedchem.1c01784,2022,24422269
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4217755,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12.[Br-],PDFLRMDYGUHWFB-UHFFFAOYSA-M,IC50,IC50,7.43,10.1016/j.ejmech.2017.07.055,2017,18517574
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2441681,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,FIRPLAXRQZWEEH-UHFFFAOYSA-M,IC50,IC50,6.12,10.1016/j.bmcl.2013.09.008,2013,13509789
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL2441681,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F,FIRPLAXRQZWEEH-UHFFFAOYSA-M,IC50,IC50,5.96,10.1016/j.bmcl.2013.09.008,2013,13509757
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL270248,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)cc3oc2=O)cc1,ILLXXNMTJSHHII-GZTJUZNOSA-N,IC50,IC50,5.37,10.1016/j.bmcl.2007.09.100,2008,2087476
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL244416,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,PNZIOQNBQOTGPK-UHFFFAOYSA-N,IC50,IC50,7.75,10.1016/j.bmcl.2007.09.100,2008,2087475
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL244416,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,PNZIOQNBQOTGPK-UHFFFAOYSA-N,IC50,IC50,7.74,10.1016/j.bmc.2016.07.061,2016,19444801
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL244416,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,PNZIOQNBQOTGPK-UHFFFAOYSA-N,IC50,IC50,7.74,10.1021/jm070100g,2007,1915658
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335058,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,UOZWFKWFCFYMHT-UHFFFAOYSA-N,IC50,IC50,4.7,10.1016/j.bmc.2014.08.016,2014,15100052
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5072382,Cc1c(C)c2ccc(OCC3CCCN(CCCC(F)F)C3)cc2oc1=O,KUHCABBCAHJPQR-UHFFFAOYSA-N,IC50,IC50,6.32,10.1021/acs.jmedchem.1c01784,2022,24422263
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335068,CN(CCCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,MCFWJVVIIHDYGY-UHFFFAOYSA-N,IC50,IC50,5.96,10.1016/j.bmc.2014.08.016,2014,15100042
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335019,COc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,UVRPPMSZRVZEQO-UHFFFAOYSA-N,IC50,IC50,5.55,10.1016/j.bmc.2014.08.016,2014,15100078
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL5219522,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3CCCCC3C)ccc12,QPKSHJTZCXULAH-UHFFFAOYSA-N,IC50,IC50,8.17,10.1016/j.ejmech.2022.114606,2022,24963331
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL107541,Cc1ccccc1COc1ccc2c(C)c(C)c(=O)oc2c1,SZKGSGOFYXVKOX-UHFFFAOYSA-N,IC50,IC50,5.52,10.1016/j.ejmech.2018.01.003,2018,25040049
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3827589,COc1ccc(-c2cc3ccc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)cc3oc2=O)cc1,VVVHTKDUIOCALE-UHFFFAOYSA-N,IC50,IC50,6.51,10.1021/acs.jmedchem.6b00609,2016,16645332
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL396199,COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC.[I-],QORXOGZMDOMBOV-UHFFFAOYSA-M,IC50,IC50,7.98,10.1021/jm070100g,2007,1915646
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL26125,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1,GRPPZHNSLSWJDA-UHFFFAOYSA-N,IC50,IC50,6.74,10.1016/j.bmcl.2007.09.100,2008,2087479
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3586605,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)cc2oc1=O.Cl,ZTBZKZXWTJGUGV-UHFFFAOYSA-N,IC50,IC50,5.41,10.1021/acs.jmedchem.5b00599,2015,15625545
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4216807,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc([N+](=O)[O-])cc4)cc3)ccc12.[Br-],XVMDYZJNSFEERP-UHFFFAOYSA-M,IC50,IC50,5.97,10.1016/j.ejmech.2017.07.055,2017,18517582
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL4210401,Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1.[Br-],SXYXVHCWGYVMER-UHFFFAOYSA-M,IC50,IC50,7.45,10.1016/j.ejmech.2017.07.055,2017,18517575
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3586577,Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O.Cl,PYWSNNOUDNPDGL-UHFFFAOYSA-N,IC50,IC50,6.52,10.1021/acs.jmedchem.5b00599,2015,15625534
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,CHEMBL3335053,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,GGTPKCUHOKYRFT-UHFFFAOYSA-N,IC50,IC50,4.86,10.1016/j.bmc.2014.08.016,2014,15100057
