case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,endpoint,compound_id,canonical_smiles,inchi_key,median_pactivity,mean_pactivity,std_pactivity,min_pactivity,max_pactivity,pactivity_range_within_duplicate_records,record_count_for_compound,doi_count_for_compound,doi_list,year_min,year_max,record_id_list,smiles_missing,duplicate_activity_flag
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL450518,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,GCJJJYRBURLDEW-UHFFFAOYSA-N,6.07,6.07,0.0,6.07,6.07,0.0,1,1,10.1021/jm801496u,2009,2009,2411356,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4750523,CCc1c(O)c(=O)ccn1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,YKSDQXQXSGUDRE-UHFFFAOYSA-N,6.07,6.07,0.0,6.07,6.07,0.0,2,2,10.1016/j.ejmech.2021.113546; 10.1021/acs.jmedchem.0c01480,2020,2021,22801686; 25008880,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL511789,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F,MPYSCOIHEPWMHF-UHFFFAOYSA-N,6.07,6.07,0.0,6.07,6.07,0.0,1,1,10.1021/jm801496u,2009,2009,2411360,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5583624,CN(C)c1cc(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12,QDLONGHMIAFYJC-UHFFFAOYSA-N,6.07,6.07,0.0,6.07,6.07,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934270,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4454278,Cc1c(C)c2ccc(OC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,JUBUAICOENCZSQ-UHFFFAOYSA-N,6.06,6.06,0.0,6.06,6.06,0.0,1,1,10.1021/acs.jmedchem.6b00562,2016,2016,19406935,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL469583,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,CCRNXJJERVYHEO-UHFFFAOYSA-N,6.05,6.05,0.0,6.05,6.05,0.0,1,1,10.1021/jm801496u,2009,2009,2411341,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3736247,Cc1ccc2oc(=O)c(-c3cccc(OCCCN(C)C)c3)cc2c1,DDVGUYFFXMBKJJ-UHFFFAOYSA-N,6.04,6.04,0.0,6.04,6.04,0.0,1,1,10.1039/C4MD00437J,2015,2015,16386432,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL469350,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccccc2oc1=O,SUXPUGHNKXZRPX-UHFFFAOYSA-N,6.04,6.04,0.0,6.04,6.04,0.0,1,1,10.1021/jm801496u,2009,2009,2411335,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL509345,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,JXUJVKNPEQUAAV-UHFFFAOYSA-N,6.04,6.04,0.7919595949289326,5.48,6.6,1.1199999999999992,2,2,10.1016/j.ejmech.2014.04.060; 10.1021/jm801496u,2009,2014,14662191; 2411339,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5575430,NC(=O)c1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,COOYNHCRBYHLOD-UHFFFAOYSA-N,6.04,6.04,0.0,6.04,6.04,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934266,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3735254,CC(=O)Oc1ccccc1-c1cc2cc(C)ccc2oc1=O,SJTMWRBRKQTKOR-UHFFFAOYSA-N,6.03,6.03,0.0,6.03,6.03,0.0,1,1,10.1039/C4MD00437J,2015,2015,16386425,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4211297,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,DACJEJDIMJTGSU-UHFFFAOYSA-N,6.01,6.01,0.0,6.01,6.01,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514940,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL502021,O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,VAKYOJMRXOMWEJ-UHFFFAOYSA-N,6.0,6.0,0.0,6.0,6.0,0.0,1,1,10.1021/jm801496u,2009,2009,2411372,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4203107,C#CCN(C)CCOc1ccc2ccc(=O)oc2c1,VDHYBYFOKUDNIL-UHFFFAOYSA-N,5.96,5.96,0.0,5.96,5.96,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514947,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4210358,C#CCN(C)CCCOc1ccc2ccc(=O)oc2c1,CBSGQNZTFCTGCR-UHFFFAOYSA-N,5.96,5.96,0.0,5.96,5.96,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514948,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4451675,CN(C)Cc1cc(=O)oc2cc(OCc3cccc(CO)c3)ccc12,ORMCLNIKEVJJOR-UHFFFAOYSA-N,5.96,5.96,0.0,5.96,5.96,0.0,1,1,10.1016/j.ejmech.2018.10.016,2019,2019,18936885,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4529750,Cc1cc2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,IUWHHNQVLYBBQI-UHFFFAOYSA-N,5.96,5.96,0.0,5.96,5.96,0.0,1,1,10.1016/j.ejmech.2018.10.016,2019,2019,18936914,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3736060,Cc1ccc2oc(=O)c(-c3cccc(OCCCCN(C)C)c3)cc2c1,HPNIMUYJXYOPAV-UHFFFAOYSA-N,5.95,5.95,0.0,5.95,5.95,0.0,1,1,10.1039/C4MD00437J,2015,2015,16386433,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4211814,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,KFJNBWOOUKQOTC-UHFFFAOYSA-N,5.95,5.95,0.0,5.95,5.95,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514943,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL513209,O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IMGLCZZPWOJMLB-UHFFFAOYSA-N,5.94,5.94,0.0,5.94,5.94,0.0,1,1,10.1021/jm801496u,2009,2009,2411346,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1830833,O=C(NNc1ccc(Cl)cc1)c1cc2ccccc2oc1=O,XCHALBKFILSDCE-UHFFFAOYSA-N,5.92,5.92,0.0,5.92,5.92,0.0,1,1,10.1016/j.ejmech.2011.07.017,2011,2011,6361420,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3394543,O=c1oc2cc(NCc3ccccc3O)ccc2c2c1CCCC2,NQCAJYOGNIFWNF-UHFFFAOYSA-N,5.91,5.91,0.0,5.91,5.91,0.0,1,1,10.1016/j.bmcl.2014.12.034,2015,2015,15144165,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3394535,Cc1c(Cl)c(=O)oc2cc(/N=C/c3ccc(O)cc3O)ccc12,BXDYWOFAIZTMKD-UFWORHAWSA-N,5.89,5.89,0.0,5.89,5.89,0.0,1,1,10.1016/j.bmcl.2014.12.034,2015,2015,15144173,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL512719,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,DFEGOCIFDTWAPK-UHFFFAOYSA-N,5.89,5.89,0.0,5.89,5.89,0.0,1,1,10.1021/jm801496u,2009,2009,2411353,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL2151690,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1cc2ccccc2oc1=O,LUSADHRVUFYJHL-MYKKPKGFSA-N,5.85,5.85,0.0,5.85,5.85,0.0,1,1,10.1016/j.ejmech.2012.10.032,2012,2012,12045474,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4089608,Cc1c(C#N)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,UEOQGXDNVOABCE-UHFFFAOYSA-N,5.85,5.85,0.0,5.85,5.85,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18195012,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4466478,CCCCN1CCC(Oc2ccc3c(C)c(C)c(=O)oc3c2)CC1,QHAPMVPRWPFYPM-UHFFFAOYSA-N,5.85,5.85,0.0,5.85,5.85,0.0,1,1,10.1021/acs.jmedchem.6b00562,2016,2016,19406932,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3120181,C#CCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,IERYQAZZYMPHSD-UHFFFAOYSA-N,5.84,5.84,0.0,5.84,5.84,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935941,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL326485,CC1(c2ccccc2)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,GRWYKKOLDCHDPC-VMPITWQZSA-N,5.82,5.82,0.0,5.82,5.82,0.0,1,1,10.1016/s0960-894x(02)00798-9,2002,2002,958811,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417293,O=c1oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc2c2c1CCCC2,OSIQHLHPEJAMTO-UHFFFAOYSA-N,5.82,5.82,0.0,5.82,5.82,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219057,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4453856,Cc1c(C)c2ccc(OCC3CCCN(CCCO)C3)cc2oc1=O,JORAAUMJWAFSIM-UHFFFAOYSA-N,5.82,5.82,0.0,5.82,5.82,0.0,2,2,10.1016/j.ejmech.2018.10.016; 10.1021/acs.jmedchem.1c01784,2019,2022,18936919; 24422255,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4104128,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,ZBVSYQIELBIGLQ-UHFFFAOYSA-N,5.81,5.81,0.0,5.81,5.81,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18195011,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4207453,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,BZVBYVBTOKBNTA-UHFFFAOYSA-N,5.81,5.81,0.0,5.81,5.81,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514945,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417309,O=c1ccc2ccc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,CDBHIFNESFKIAT-UHFFFAOYSA-N,5.8,5.8,0.0,5.8,5.8,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219042,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4205520,Cc1cccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)c1.[Br-],SBLXOXLJUZQAJL-UHFFFAOYSA-M,5.8,5.8,0.0,5.8,5.8,0.0,1,1,10.1016/j.ejmech.2017.07.055,2017,2017,18517502,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4216262,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,PTGNYSYUDVJEBF-UHFFFAOYSA-N,5.78,5.78,0.0,5.78,5.78,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514941,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL118629,CC(=O)/C=C/C=C/COc1ccc2ccc(=O)oc2c1,WKVJBBDJIKLRHY-ZUVMSYQZSA-N,5.77,5.77,0.0,5.77,5.77,0.0,1,1,10.1016/s0960-894x(02)00798-9,2002,2002,977605,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4066437,O=c1ccc2ccc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)cc2o1,ZZINRNYYMBDOTN-UHFFFAOYSA-N,5.77,5.77,0.0,5.77,5.77,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18195009,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5570372,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(Cl)c1,YGNRYCNTKYZEBJ-UHFFFAOYSA-N,5.76,5.76,0.0,5.76,5.76,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934227,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5575791,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(F)c1,MDOZDKAJWGPIEH-UHFFFAOYSA-N,5.76,5.76,0.0,5.76,5.76,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934226,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1830825,O=C(O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,ZXPKQFOHXJWSHB-UHFFFAOYSA-N,5.75,5.75,0.0,5.75,5.75,0.0,1,1,10.1016/j.ejmech.2011.07.017,2011,2011,6361421,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121868,C#CCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,TZGWMEGWELTBLM-UHFFFAOYSA-N,5.75,5.75,0.0,5.75,5.75,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935944,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417302,Cc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,SMGUTCNZXGIUCJ-UHFFFAOYSA-N,5.75,5.75,0.0,5.75,5.75,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219049,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL56918,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,OUTLLBZGJYDUQE-XYOKQWHBSA-N,5.73,5.73,1.5697770542341352,4.62,6.84,2.2199999999999998,2,2,10.1016/j.ejmech.2018.01.003; 10.1016/s0960-894x(02)00798-9,2002,2018,25040004; 953512,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1761759,O=c1oc2ccccc2cc1-c1c[nH]c2ccccc12,SJINJRAEKWXGKE-UHFFFAOYSA-N,5.72,5.72,0.0,5.72,5.72,0.0,1,1,10.1016/j.ejmech.2011.01.033,2011,2011,6153443,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3394526,Cc1cc(=O)oc2cc(/N=C/c3ccc(O)cc3O)ccc12,WEALPBWASYLNRI-GIJQJNRQSA-N,5.72,5.72,0.0,5.72,5.72,0.0,1,1,10.1016/j.bmcl.2014.12.034,2015,2015,15144182,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3220509,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1,UUYHMRQNUHUBAC-UHFFFAOYSA-N,5.71,5.71,0.0,5.71,5.71,0.0,1,1,10.1039/C1MD00221J,2012,2012,14552978,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3765442,Cc1cc(=O)oc2cc(CNC3CCN(Cc4ccccc4)CC3)ccc12,PDEVIVJKZGXTTC-UHFFFAOYSA-N,5.71,5.71,0.0,5.71,5.71,0.0,1,1,10.1016/j.bmc.2016.02.023,2016,2016,16481097,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL469976,O=C(NCc1ccccc1)c1cc2ccccc2oc1=O,BEUWFLKNYNXOJA-UHFFFAOYSA-N,5.71,5.71,0.0,5.71,5.71,0.0,1,1,10.1021/jm801496u,2009,2009,2411362,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1501880,CC(=O)c1cc2c(ccc3ccccc32)oc1=O,UAMPJVJAALGMNG-UHFFFAOYSA-N,5.7,5.7,0.0,5.7,5.7,0.0,1,1,10.1016/j.ejmech.2011.07.017,2011,2011,6361422,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417307,O=c1ccc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,PIWUWOLYFQAYGB-UHFFFAOYSA-N,5.7,5.7,0.0,5.7,5.7,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219044,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4208757,Cc1ccc2oc(=O)c(-c3ccc(Br)nn3)cc2c1,STRPPRZYSXFQRI-UHFFFAOYSA-N,5.67,5.67,0.0,5.67,5.67,0.0,1,1,10.1016/j.ejmech.2017.07.045,2017,2017,18517395,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3360733,Cc1ccc2oc(=O)c(-c3ccccc3N)cc2c1,ATUKUXZSRKBJME-UHFFFAOYSA-N,5.66,5.66,0.0,5.66,5.66,0.0,1,1,10.1016/j.bmcl.2014.12.001,2015,2015,14993861,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4218281,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],PDVFIUQVUQYIGU-UHFFFAOYSA-M,5.66,5.66,0.0,5.66,5.66,0.0,1,1,10.1016/j.ejmech.2017.07.055,2017,2017,18517505,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL214255,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,AMVFOTPBMAVZIH-UHFFFAOYSA-N,5.65,5.65,0.0,5.65,5.65,0.0,1,1,10.1021/jm060441e,2006,2006,1773846,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417306,O=c1ccc2ccc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,OXKYZMPZZYQADV-UHFFFAOYSA-N,5.65,5.65,0.0,5.65,5.65,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219045,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417304,O=c1ccc2ccc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,TWJIVHLWRFWASS-UHFFFAOYSA-N,5.64,5.64,0.0,5.64,5.64,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219047,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5419856,Cc1ccc(C(=O)Nc2c(O)ccc3c(C)cc(=O)oc23)cc1,MWQLFVHJFJFYFK-UHFFFAOYSA-N,5.64,5.64,0.0,5.64,5.64,0.0,1,1,10.1016/j.ejmech.2023.115091,2023,2023,25461201,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5565616,COC(=O)c1c(OCc2ccc(S(N)(=O)=O)cc2)ccc2c(C)cc(=O)oc12,LYSZJQBPRRDXLZ-UHFFFAOYSA-N,5.64,5.64,0.0,5.64,5.64,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934280,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4202569,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,CMFLTTUUZJEPEM-UHFFFAOYSA-N,5.63,5.63,0.0,5.63,5.63,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514944,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3417311,O=c1ccc2ccc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,RUDSZRKFTPRYSM-UHFFFAOYSA-N,5.62,5.62,0.0,5.62,5.62,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219040,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3764644,Cc1cc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,JURRMYXCDPPYMK-UHFFFAOYSA-N,5.62,5.62,0.0,5.62,5.62,0.0,1,1,10.1016/j.bmc.2016.02.023,2016,2016,16481093,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4214760,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,MSTPETYCFKDUBN-UHFFFAOYSA-N,5.62,5.62,0.0,5.62,5.62,0.0,1,1,10.1016/j.ejmech.2017.07.008,2017,2017,18514946,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL470008,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,FEGWZNRFIPWQSF-UHFFFAOYSA-N,5.62,5.62,0.0,5.62,5.62,0.0,1,1,10.1021/jm801496u,2009,2009,2411378,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3735913,Cc1ccc2oc(=O)c(-c3cccc(OCCBr)c3)cc2c1,CJGUGSJGGULCKI-UHFFFAOYSA-N,5.61,5.61,0.0,5.61,5.61,0.0,1,1,10.1039/C4MD00437J,2015,2015,16386428,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5404959,Cc1cc(=O)oc2c(NC(=O)c3ccc(Cl)c(Cl)c3)c(O)ccc12,WGLJEAMEHOXBTC-UHFFFAOYSA-N,5.61,5.61,0.0,5.61,5.61,0.0,1,1,10.1016/j.ejmech.2023.115091,2023,2023,25461205,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4215220,Cc1ccc2cc(-c3ccc(Cl)nn3)c(=O)oc2c1,QGUMISPLYATJLM-UHFFFAOYSA-N,5.6,5.6,0.0,5.6,5.6,0.0,1,1,10.1016/j.ejmech.2017.07.045,2017,2017,18517402,False,0
