compound_id,UMAP1,UMAP2
CHEMBL573051,2.512554,1.1352814
CHEMBL1304118,13.024495,1.3823441
CHEMBL5597349,6.157152,-1.1159164
CHEMBL4474108,5.176263,-3.5844793
CHEMBL4784196,-4.0136676,-0.52258193
CHEMBL3952716,7.7910914,2.3533826
CHEMBL4562150,5.169437,-3.5734866
CHEMBL2314432,13.606567,3.2556458
CHEMBL332154,8.153475,-0.50939757
CHEMBL495465,12.666136,1.0037595
CHEMBL4864988,5.854831,20.546886
CHEMBL4845679,5.657959,20.745289
CHEMBL373100,13.0813265,5.788886
CHEMBL1578982,4.6113644,1.5093341
CHEMBL3326699,14.764192,13.440128
CHEMBL244743,8.164316,1.2035263
CHEMBL5425139,6.2653656,-2.080397
CHEMBL5179974,4.7066174,3.5770786
CHEMBL202218,6.596842,2.295027
CHEMBL3736142,11.177931,5.0533967
CHEMBL4854346,11.899202,3.1094584
CHEMBL452817,13.874172,2.350712
CHEMBL4862654,12.390776,2.8869982
CHEMBL1611681,6.4994526,4.7636795
CHEMBL1947105,5.256118,6.976434
CHEMBL4459595,3.5321581,8.73584
CHEMBL92492,6.4109545,8.386249
CHEMBL5436399,8.479587,0.019979328
CHEMBL4855220,5.8602834,20.541792
CHEMBL4878719,5.810463,20.592554
CHEMBL4878531,5.653656,20.76069
CHEMBL328054,5.7926373,-8.843372
CHEMBL3818444,10.509747,4.755866
CHEMBL71407,11.725646,4.7798643
CHEMBL2408086,24.324127,4.4345837
CHEMBL4867922,13.182191,2.821308
CHEMBL4072501,12.889821,-7.1167016
CHEMBL4078790,11.085025,2.6024718
CHEMBL1235969,2.6555328,21.427288
CHEMBL4538641,11.375716,-8.685957
CHEMBL3427403,6.1545362,11.564656
CHEMBL4281681,6.880329,8.060109
CHEMBL1339277,20.149502,2.1993833
CHEMBL1441475,3.7363632,2.4770954
CHEMBL4280137,12.974121,9.530797
CHEMBL450498,5.3870587,2.9152164
CHEMBL1701468,2.6634166,5.1697154
CHEMBL201250,4.3171434,5.3545594
CHEMBL488916,6.539626,2.387459
CHEMBL506746,-1.0576532,6.0117717
CHEMBL198891,3.556607,3.8149269
CHEMBL3261212,12.788248,2.6416764
CHEMBL4472970,0.05324961,4.667744
CHEMBL2141540,3.4405682,5.4721904
CHEMBL2387229,3.553113,-1.7549131
CHEMBL3958206,1.5829409,-1.3604307
CHEMBL1511189,4.0108624,2.3714647
CHEMBL4460067,16.134132,5.0420985
CHEMBL3092176,11.365051,14.28123
CHEMBL276618,5.625798,4.1546483
CHEMBL1563359,6.4508314,4.7911596
CHEMBL4741410,16.381392,4.9063153
CHEMBL4782518,16.405523,4.908464
CHEMBL1433585,3.759649,6.638189
CHEMBL1441918,12.757005,1.8109224
CHEMBL3121780,10.680409,0.47300032
CHEMBL3828259,0.39890447,3.5794222
CHEMBL4451590,12.831094,1.8720521
CHEMBL205614,6.3619194,6.0864944
CHEMBL5412360,-1.192046,-5.7700367
CHEMBL4436134,2.3408477,6.953099
CHEMBL5284565,5.633171,6.427299
CHEMBL583323,6.349836,7.9963646
CHEMBL2425851,13.416842,-6.8880568
CHEMBL1446866,13.381314,1.4209722
CHEMBL4079364,8.487852,-7.759395
CHEMBL3960113,9.292453,-1.4442612
CHEMBL271710,12.989889,4.7430015
CHEMBL5568861,2.2649844,1.6549033
CHEMBL5632618,15.30885,4.0276284
CHEMBL1258522,4.4605546,2.9768295
CHEMBL4078377,5.044161,4.45679
CHEMBL5176826,11.644847,7.9129114
CHEMBL2151690,15.304023,-0.77084583
CHEMBL313244,5.088478,3.0643046
CHEMBL4871026,-1.0773183,8.304424
CHEMBL4202831,3.8726523,-2.8249354
CHEMBL2393501,5.8272004,-0.18626118
CHEMBL3742302,12.011139,6.226405
CHEMBL4556851,10.463829,4.374153
CHEMBL3394528,4.6819386,2.7045627
CHEMBL305426,11.190229,5.0713115
CHEMBL4457458,2.3143482,1.6483843
CHEMBL4530960,6.9726543,-3.3179984
CHEMBL2442511,11.498985,2.2156017
CHEMBL4454278,7.0658917,-3.3851383
CHEMBL4849658,3.897721,4.578732
CHEMBL589883,5.5162373,6.2525244
CHEMBL3335026,1.158634,3.626906
CHEMBL3335056,1.3949486,3.5679443
CHEMBL3335063,1.2334952,3.5934055
CHEMBL3335061,5.103402,-1.4453677
CHEMBL5562045,13.4994,1.5157007
CHEMBL5542880,15.328406,-0.809516
CHEMBL5527931,15.331547,-0.81132114
CHEMBL3335066,5.1184425,-1.4399751
CHEMBL5561490,12.654939,5.4382024
CHEMBL5562546,15.343213,-0.82862335
CHEMBL197797,-2.573473,8.069279
CHEMBL5542165,15.33949,-0.82323915
CHEMBL17578,-3.4779096,-0.01854617
CHEMBL4787755,4.963263,3.2890887
CHEMBL3219197,15.285111,-0.75358695
CHEMBL4846991,-2.6563914,5.3007135
CHEMBL4865342,-2.6266894,5.328993
CHEMBL3612350,2.6450179,5.2444143
CHEMBL1897949,2.3419113,3.6408527
CHEMBL1951641,3.6793387,3.5394075
CHEMBL3427412,6.0496902,11.451993
CHEMBL3601511,5.907936,3.3442097
CHEMBL5092878,2.7593157,5.1441674
CHEMBL5220802,23.458231,-6.6630745
CHEMBL124050,7.6004395,-0.99167067
CHEMBL119017,7.2697835,0.5367015
CHEMBL5267168,-2.221385,-2.8649523
CHEMBL1258521,4.450517,3.0021644
CHEMBL3953466,1.5971779,-1.428562
CHEMBL4875269,3.914567,4.5822506
CHEMBL4520782,8.527501,-0.96548575
CHEMBL1688908,8.707808,10.944229
CHEMBL453853,13.85843,2.3189752
CHEMBL1519514,3.2429886,2.4902704
CHEMBL5400613,5.630715,4.6298656
CHEMBL4748050,8.882565,-0.2016319
CHEMBL257057,5.6549864,4.3136744
CHEMBL2426554,6.8663507,7.9990034
CHEMBL5412333,5.625596,4.649157
CHEMBL2430498,16.041721,4.323954
CHEMBL2177249,-1.4015882,5.949962
CHEMBL1337011,6.382487,4.636913
CHEMBL571514,7.8065796,0.25341186
CHEMBL1486121,13.275535,1.2430084
CHEMBL461305,3.203582,9.030708
CHEMBL5566534,8.7774105,0.6964177
CHEMBL2181540,-1.8225137,5.7215705
CHEMBL1394581,9.225321,-0.7285427
CHEMBL470618,-1.1085312,5.8652215
CHEMBL5590122,2.2489398,1.6591145
CHEMBL4096105,12.252904,3.2259598
CHEMBL2425842,13.421797,-6.8807616
CHEMBL1934677,6.876064,7.9644175
CHEMBL161802,19.778564,8.460748
CHEMBL488073,4.203196,5.389819
CHEMBL4160871,3.6016262,6.5153275
CHEMBL501402,2.9337544,5.0387416
CHEMBL4862632,4.6214266,4.889633
CHEMBL3586579,1.5066133,3.4083114
CHEMBL3400286,11.266973,14.374917
CHEMBL5567697,5.423107,2.7785695
CHEMBL4852306,7.81337,0.31680098
CHEMBL4576206,2.670812,5.153935
CHEMBL1630099,11.7416935,-0.69447386
CHEMBL267679,14.386959,18.337084
CHEMBL2322270,3.8334801,6.7355137
CHEMBL224786,8.7383585,10.967655
CHEMBL427247,8.734523,10.962863
CHEMBL1452669,5.422633,4.4522843
CHEMBL1314447,4.417295,5.8364
CHEMBL277350,-3.4801655,-0.016394299
CHEMBL88778,6.4225006,8.6119995
CHEMBL1650699,12.2175255,2.002874
CHEMBL4870855,13.04691,1.0688658
CHEMBL3786296,11.8394785,7.7066813
CHEMBL5593502,8.842737,-0.23287936
CHEMBL5565956,2.241951,1.6638176
CHEMBL3622011,2.5040963,5.067694
CHEMBL4483384,11.709344,7.857595
CHEMBL4859730,-1.083408,8.300926
CHEMBL4462339,2.5542831,6.77528
CHEMBL3120697,3.5925682,-1.7555329
CHEMBL4790660,3.2472312,3.6804786
CHEMBL3086065,11.010186,14.60751
CHEMBL4514959,-3.4335356,0.053597473
CHEMBL4756105,13.842321,1.258901
CHEMBL4877664,5.6657734,20.749601
CHEMBL5183932,4.2280674,2.7900052
CHEMBL1801021,11.725624,4.384285
CHEMBL4442662,2.390919,6.91689
CHEMBL3360730,11.403008,5.197528
CHEMBL5189120,5.509949,3.964536
CHEMBL4466686,6.942869,-3.3230472
CHEMBL4763272,13.955387,1.1851674
CHEMBL1946916,5.229369,6.9308257
CHEMBL4878847,3.9790301,3.8778083
CHEMBL4847400,3.42781,2.2079427
CHEMBL4877002,3.918142,4.595116
CHEMBL470018,-1.0463525,5.989424
CHEMBL3286944,5.4133554,-0.68013215
CHEMBL1761762,11.515071,4.4345284
CHEMBL3410695,13.295312,2.7052991
CHEMBL3410722,13.316884,2.6539078
CHEMBL298108,4.4286003,-1.5366474
CHEMBL204768,6.3272586,6.1607633
CHEMBL1603488,12.644655,1.596086
CHEMBL3335018,1.4616401,4.343666
CHEMBL2314728,13.540593,3.3415606
CHEMBL551804,2.482452,6.773855
CHEMBL3410709,13.246346,2.6621392
CHEMBL3410723,13.2961445,2.6479757
CHEMBL4202487,10.677771,4.3771343
CHEMBL2203961,11.018067,2.4499865
CHEMBL3113643,11.470895,-0.25745264
CHEMBL2334351,7.5891533,2.1222641
CHEMBL3113640,11.482845,-0.24757823
CHEMBL4783003,6.4885073,4.3010387
CHEMBL4846353,-1.0924169,8.292492
CHEMBL1510935,12.194208,1.299816
CHEMBL2430497,15.954842,4.210993
CHEMBL3335067,5.127425,-1.4342412
CHEMBL4473596,5.2335663,-3.6056128
CHEMBL1579999,3.1451404,2.5576212
CHEMBL3193979,15.331433,-0.812413
CHEMBL1927207,10.249069,5.3678102
CHEMBL1469032,13.014124,5.912457
CHEMBL4567011,10.469162,4.368932
CHEMBL6721,1.0149944,-3.2363546
CHEMBL345585,19.77254,8.45488
CHEMBL2177258,-1.5378149,5.8465633
CHEMBL3265285,5.544164,4.1131597
CHEMBL3265261,5.938581,-8.441694
CHEMBL1835822,8.267741,1.053716
CHEMBL150302,12.008281,3.5095508
CHEMBL3901865,1.6004841,-1.4366962
CHEMBL1311669,12.733503,1.3787154
CHEMBL5438388,6.1923428,-1.8206923
CHEMBL3220509,12.71395,0.39104375
CHEMBL600019,16.30932,-2.4386823
CHEMBL3208526,6.918493,8.204579
CHEMBL252693,11.688876,-0.4306978
CHEMBL494799,12.770008,2.8338017
CHEMBL3786821,11.805327,7.753296
CHEMBL3806068,13.099074,6.513467
CHEMBL3805886,13.07863,6.4877057
CHEMBL4517532,6.960245,8.791098
CHEMBL91585,5.777668,-8.840228
CHEMBL1098844,-1.2756087,19.139368
CHEMBL5900641,4.714539,-5.6206126
CHEMBL3696485,4.498208,-1.6642591
CHEMBL3092192,11.101231,14.529002
CHEMBL5287553,7.273215,8.616548
CHEMBL3092180,11.075186,14.552506
CHEMBL3922811,11.555163,4.2000723
CHEMBL1305435,6.364964,8.866901
CHEMBL5277365,13.023389,5.809148
CHEMBL453852,13.869513,2.3083978
CHEMBL1761764,11.334111,4.8192754
CHEMBL1388493,13.433765,1.757178
CHEMBL1568639,2.3358073,3.6348574
CHEMBL1560276,6.2775407,4.942144
CHEMBL1555759,4.4596877,5.915749
CHEMBL3402993,11.306803,14.332791
CHEMBL4867929,3.9104128,4.572926
CHEMBL3696484,4.3970246,-1.8371636
CHEMBL1501880,12.417854,1.8700876
CHEMBL1409828,11.339411,1.5284393
CHEMBL522376,12.667881,0.9670622
CHEMBL1509649,12.766497,0.8607497
CHEMBL1927204,10.229743,5.3676724
CHEMBL1366414,12.9896,3.3674793
CHEMBL3740529,12.030428,6.2036395
CHEMBL3786403,11.667844,7.9118376
CHEMBL5220017,23.439768,-6.644601
CHEMBL193594,13.07862,5.8085604
CHEMBL1325233,3.0925286,4.5756936
CHEMBL601653,16.226246,-2.3995333
CHEMBL571272,6.192973,7.9864564
CHEMBL4068753,12.881478,-7.1209683
CHEMBL3094032,2.6767287,0.7961444
CHEMBL4163058,7.631842,14.649099
CHEMBL4450126,6.502913,7.2139153
CHEMBL1835819,9.474219,-1.0933264
CHEMBL1957184,7.8260527,0.28835958
CHEMBL3946873,1.5774927,-1.4569501
CHEMBL4076451,22.389782,-4.771278
CHEMBL576293,6.28475,7.9513397
CHEMBL4638785,15.427327,1.8696635
CHEMBL4474386,5.091698,-3.472712
CHEMBL4206750,6.3520265,2.0521767
CHEMBL2387246,3.5199142,-1.6589439
CHEMBL2387239,3.573886,-1.6619965
CHEMBL4160117,-1.6442512,3.8162355
CHEMBL4561787,15.776467,2.1501226
CHEMBL4519601,11.702228,7.865099
CHEMBL4471897,10.403905,4.549915
CHEMBL2172254,2.0196083,3.5333478
CHEMBL3804902,13.092999,6.526881
CHEMBL3741819,12.015485,6.222231
CHEMBL2088230,6.9717145,1.0040597
CHEMBL3765536,12.766339,2.7677596
CHEMBL3623663,15.957886,4.2302794
CHEMBL1927208,10.2403555,5.3568134
CHEMBL5077637,4.6136165,1.4774657
CHEMBL4206334,10.638379,4.4022093
CHEMBL4471827,2.5707362,6.710656
CHEMBL6019992,6.0830164,3.3601766
CHEMBL2331585,7.506992,2.1771562
CHEMBL3094030,2.6844883,0.8224565
CHEMBL4441984,10.953144,2.2668757
CHEMBL4538356,5.785226,-9.683578
CHEMBL4467997,5.777862,-9.462588
CHEMBL4542665,5.7840624,-9.673464
CHEMBL4463968,5.783907,-9.677666
CHEMBL5896229,4.120536,6.1991673
CHEMBL5219651,23.46618,-6.6708536
CHEMBL6005250,13.314461,2.1969197
CHEMBL5419856,5.6241307,4.70805
CHEMBL3746327,-6.6178713,8.482524
CHEMBL4214681,11.1869545,4.4830937
CHEMBL5174881,10.686037,4.578469
CHEMBL4635389,12.840881,4.3427424
CHEMBL2387244,3.5233312,-1.6728156
CHEMBL3586590,8.776766,0.41178623
CHEMBL5563971,13.048554,5.8095765
CHEMBL5594046,13.1562,1.6336793
CHEMBL3359945,2.5221663,0.91237175
CHEMBL5837176,10.921326,0.46566835
CHEMBL1080339,4.206593,2.77633
CHEMBL575738,2.5938313,1.1531837
CHEMBL5909440,3.3161259,1.9799774
CHEMBL4862523,-1.7550182,5.7452254
CHEMBL4869153,-1.8435663,5.7017565
CHEMBL211425,2.1294894,3.615946
CHEMBL5071682,4.543024,1.5462371
CHEMBL3601508,6.0281734,3.427276
CHEMBL3394532,2.9345858,4.852297
CHEMBL5421164,4.197121,2.7982924
CHEMBL278508,2.5497913,4.1311717
CHEMBL450933,5.5711913,7.1405716
CHEMBL1330249,20.173807,2.2192998
CHEMBL3937251,1.5939904,-1.4391464
CHEMBL1819437,4.854314,2.5127451
CHEMBL1535395,6.506477,4.62529
CHEMBL279990,-3.4735212,-0.005624887
CHEMBL4087024,7.427221,8.846604
CHEMBL211476,2.1006496,3.694314
CHEMBL1761757,11.580853,4.9372773
CHEMBL1411083,6.3134975,4.8031507
CHEMBL369126,6.678167,7.39629
CHEMBL4170316,6.503169,7.344363
CHEMBL4435771,16.09489,5.213395
CHEMBL1489077,4.009319,4.3303847
CHEMBL1396129,4.597024,4.9378185
CHEMBL508494,8.154224,0.97440934
CHEMBL1414655,12.983739,0.45666054
CHEMBL1630100,11.747223,-0.71036315
CHEMBL1884473,7.3442297,0.557289
CHEMBL4167902,17.838491,12.86282
CHEMBL4175989,3.572949,6.4882526
CHEMBL4077815,5.561097,6.3175006
CHEMBL4074046,5.6701403,6.3472495
CHEMBL4098262,6.0735526,7.1898556
CHEMBL3092193,11.235638,14.40498
CHEMBL1423524,-1.2094619,-5.7646627
CHEMBL4129068,3.8686616,-2.7867732
CHEMBL5561349,13.061118,5.778728
CHEMBL3735743,11.256033,5.3148446
CHEMBL3094022,2.5392485,0.9564977
CHEMBL573922,6.173645,8.052076
CHEMBL4159670,10.762774,4.8378797
CHEMBL4084456,14.117695,1.8742628
CHEMBL1830823,12.519531,2.8346972
CHEMBL331618,7.0209966,8.896311
CHEMBL336955,-0.0045739994,10.803954
CHEMBL4449685,11.833315,3.120209
CHEMBL5433282,13.282118,1.3867134
CHEMBL3092194,11.309818,14.334202
CHEMBL5176910,20.286531,-7.272501
CHEMBL3545712,1.3361641,4.4293914
CHEMBL3805080,13.082651,6.5095086
CHEMBL3297786,12.795901,2.6918123
CHEMBL5284985,-2.226124,-2.87187
CHEMBL5275388,-2.190305,-2.8371584
CHEMBL4647469,4.0934596,0.33080497
CHEMBL3827288,0.5188646,3.578645
CHEMBL213724,2.1456432,3.6320026
CHEMBL4080688,6.7897983,8.860102
CHEMBL1436026,3.3839474,2.3678834
CHEMBL3623672,15.996053,4.183717
CHEMBL3960590,9.529381,-1.965605
CHEMBL4649280,16.43124,4.6951957
CHEMBL5994449,8.5565405,-0.6841938
CHEMBL4587147,10.500212,4.5068617
CHEMBL4551749,10.459735,4.7862973
CHEMBL3582272,14.054978,2.6586764
CHEMBL4127794,13.642121,1.3888929
CHEMBL2391485,1.4045881,15.766662
CHEMBL3925166,11.156175,2.3443985
CHEMBL3735983,11.260868,5.286372
CHEMBL3309834,5.6237226,4.3985157
CHEMBL3360627,4.004207,12.04288
CHEMBL4071209,16.341793,4.6320043
CHEMBL3582269,14.106597,2.6426241
CHEMBL4209403,3.958996,-2.7183611
CHEMBL3354139,3.5561304,3.5123408
CHEMBL3623665,15.964575,4.2063384
CHEMBL4751162,-4.0773873,-0.5851785
CHEMBL3924724,8.886682,-0.51248634
CHEMBL3921055,12.992962,3.4650896
CHEMBL3912096,12.996607,3.4774094
CHEMBL3360636,3.9881625,12.03817
CHEMBL2387538,-1.0567123,5.9775767
CHEMBL3805723,13.095727,6.507751
CHEMBL3094024,2.674627,0.81533897
CHEMBL67979,11.062748,4.9943748
CHEMBL4546001,6.6152787,7.2883086
CHEMBL3094023,4.5295205,1.4705732
CHEMBL206854,14.583092,3.2039065
CHEMBL5175566,3.488777,5.1465683
CHEMBL1378435,8.42986,0.6832923
CHEMBL4084887,22.29426,-4.668709
CHEMBL2181543,-2.5262947,5.373044
CHEMBL4568499,12.853934,1.924139
CHEMBL208464,11.810575,1.3268546
CHEMBL4634355,5.6181016,3.8259406
CHEMBL2387534,-1.0673476,5.9871817
CHEMBL2387532,-1.4625103,5.9371953
CHEMBL3219184,13.083707,5.7996864
CHEMBL4213274,-4.4926243,6.4330144
CHEMBL4211764,-4.4829226,6.4192276
CHEMBL5279769,5.892553,-0.073947966
CHEMBL1947115,5.2546,6.9597435
CHEMBL4633021,15.378303,1.8115216
CHEMBL1995684,7.4423776,0.42669263
CHEMBL5563369,13.3092985,11.631498
CHEMBL2387241,3.5362887,-1.6821094
CHEMBL2349086,2.9371912,-7.0031114
CHEMBL3966515,9.043461,-0.95534
CHEMBL225024,7.952427,1.7895772
CHEMBL4068706,10.867822,5.2877574
CHEMBL332001,7.674701,-0.9006238
CHEMBL3311526,4.7180705,-5.618878
CHEMBL1947107,5.2763314,6.96578
CHEMBL3629474,15.665222,0.32284996
CHEMBL3629811,15.665991,0.32565206
CHEMBL2178440,2.2426002,2.6176152
CHEMBL4531520,15.826844,2.156768
CHEMBL3797837,6.3672266,2.0703535
CHEMBL4213789,3.9460304,-2.7405288
CHEMBL3971196,5.693764,4.2254295
CHEMBL4214598,3.8401716,-2.8625498
CHEMBL5220144,23.612858,-6.818247
CHEMBL5218795,23.54701,-6.751903
CHEMBL477822,4.0506854,2.7566862
CHEMBL1381306,3.1456828,4.4940763
CHEMBL379350,11.07755,2.4572408
CHEMBL2019154,11.267441,4.8841314
CHEMBL4441522,2.5981622,6.7512636
CHEMBL1957178,7.9393024,0.40690336
CHEMBL427865,12.778451,4.4970484
CHEMBL4515881,8.714617,-0.28841776
CHEMBL1408908,3.4742053,5.113757
CHEMBL1935087,12.732253,1.3417476
CHEMBL2088234,7.0131497,1.0462269
CHEMBL1783716,11.130548,4.8533998
CHEMBL5219141,23.53254,-6.7374144
CHEMBL5209036,4.11583,5.5391827
CHEMBL3814726,11.197485,2.3397872
CHEMBL3941042,13.554657,0.94247526
CHEMBL3923185,11.689191,4.577052
CHEMBL3828631,0.3489371,3.5512495
CHEMBL63349,12.676264,0.34108028
CHEMBL204341,6.279661,6.1252646
CHEMBL2178428,2.269462,2.5830562
CHEMBL1472447,3.5536358,2.3466609
CHEMBL1630103,11.739617,-0.72633016
CHEMBL3335027,5.1494193,-1.2992512
CHEMBL2322550,3.8134882,6.757347
CHEMBL3410715,13.256467,2.7012992
CHEMBL5219847,23.430264,-6.635563
CHEMBL265416,12.766978,4.5151377
CHEMBL499266,11.036606,1.1558005
CHEMBL1095865,-1.2545613,19.160484
CHEMBL571496,6.343401,8.027768
CHEMBL518654,3.1859438,9.047014
CHEMBL4871203,12.176074,2.9524744
CHEMBL3139169,2.631851,1.2191367
CHEMBL269221,3.0359955,3.9871166
CHEMBL4089520,12.441993,1.1491735
CHEMBL1782748,7.3118706,-0.23960693
CHEMBL174435,7.247113,0.86490333
CHEMBL4103420,2.479936,4.226202
CHEMBL4086241,4.9806113,4.4574375
CHEMBL602887,15.959114,-2.3754444
CHEMBL3093993,3.0100448,1.0272596
CHEMBL1381627,4.8935485,3.4806213
CHEMBL3823208,23.638084,3.204821
CHEMBL12252,4.992685,3.2471426
CHEMBL3331326,-1.6198506,3.8692498
CHEMBL1325943,12.717746,0.40020883
CHEMBL204365,4.142587,1.7538677
CHEMBL3824003,23.607979,3.172175
CHEMBL18317,2.103708,3.0192044
CHEMBL3823600,23.653183,3.22054
CHEMBL325864,8.149011,1.2418537
CHEMBL3827734,0.47591034,3.5777056
CHEMBL4126704,3.8857934,-2.8193877
CHEMBL1830809,11.796871,1.9050059
CHEMBL3827765,0.3324676,3.5549412
CHEMBL1453817,5.7787766,2.9837458
CHEMBL1478351,4.708273,3.617998
CHEMBL3335029,5.0815034,-1.4677901
CHEMBL192548,3.955494,2.2184734
CHEMBL145003,2.0080063,3.1724873
CHEMBL4449791,2.5191195,-9.589994
CHEMBL4441237,8.535979,-0.9837143
CHEMBL4856506,12.022971,2.8861115
CHEMBL179343,3.732325,3.3909702
CHEMBL202781,6.3906355,6.0045495
CHEMBL1085430,11.509237,4.151271
CHEMBL5395336,6.2491045,-2.0682025
CHEMBL5432645,6.240473,-2.0541828
CHEMBL1446643,9.70807,4.0375876
CHEMBL375497,8.745567,10.976273
CHEMBL315348,4.020474,3.9479864
CHEMBL1777814,10.693688,4.6019278
CHEMBL4855587,-1.1985382,-5.77137
CHEMBL4854132,5.869413,20.530674
CHEMBL1302645,4.379289,3.2990532
CHEMBL3814638,11.149924,2.3671434
CHEMBL4852281,5.855098,20.546011
CHEMBL3818539,8.49843,-7.77525
CHEMBL1835833,9.035701,-0.95029485
CHEMBL4852456,-2.6316037,5.32161
CHEMBL3785907,11.787427,7.7651653
CHEMBL4175303,17.841463,12.866169
CHEMBL3787509,11.795865,7.762268
CHEMBL5218447,0.33431888,3.5546908
CHEMBL3765442,6.0232882,-1.2997613
CHEMBL3764112,6.004442,-1.2865201
CHEMBL4130301,3.9733832,-2.703725
CHEMBL5207605,7.522147,2.4041662
CHEMBL4536608,11.371249,-8.696414
CHEMBL598339,15.99856,-2.3922057
CHEMBL1364458,6.4173074,4.8617663
CHEMBL3929967,12.993408,3.4656577
CHEMBL4126501,11.78304,5.1807027
CHEMBL5179804,8.564706,1.9182199
CHEMBL3824049,23.64454,3.2109807
CHEMBL4473562,7.0816517,-3.3834934
CHEMBL3901953,1.6382195,-1.3943226
CHEMBL4161438,5.819557,3.7346408
CHEMBL5287988,5.6791,8.497569
CHEMBL4159678,7.637011,14.651346
CHEMBL4439610,14.007468,3.340688
CHEMBL3335032,1.1147782,3.6366608
CHEMBL5574703,2.237968,1.6583322
CHEMBL3403691,-5.5207763,12.200948
CHEMBL134252,-0.0011064699,10.799837
CHEMBL4514827,5.059241,-3.4366622
CHEMBL3417310,0.7608939,15.481152
CHEMBL3417303,0.7741253,15.486507
CHEMBL3818301,10.478349,4.796622
CHEMBL575731,2.5831254,0.69443375
CHEMBL4858470,5.604311,20.811407
CHEMBL4754409,6.5897784,4.2998705
CHEMBL3906398,3.6746335,3.4315264
CHEMBL4572797,4.599903,-0.95591575
CHEMBL266091,14.387255,18.33761
CHEMBL1337694,13.163681,1.2190045
CHEMBL5632713,11.962561,1.2278414
CHEMBL4066109,12.254553,3.2053647
CHEMBL307341,7.2759056,0.8385329
CHEMBL1630088,11.745982,-0.7270978
CHEMBL4102176,11.135816,-8.897305
CHEMBL1214023,15.295167,-0.76886064
CHEMBL4072918,6.4660044,6.119995
CHEMBL4166530,7.616777,14.634848
CHEMBL4169362,5.804853,3.7595656
CHEMBL4281741,12.86073,9.424306
CHEMBL4207990,3.9702911,-2.7127035
CHEMBL3094037,2.5033216,1.0406927
CHEMBL4284002,12.973455,9.52955
CHEMBL4859675,11.853329,3.0631928
CHEMBL4875041,11.8211155,3.100041
CHEMBL4875771,11.851192,3.0824451
CHEMBL4455973,5.892133,-0.122344114
CHEMBL4554663,11.355219,-8.706838
CHEMBL4465730,6.641688,7.3969197
CHEMBL3735752,11.180383,5.229435
CHEMBL4103143,12.316023,3.3878834
CHEMBL4167973,4.657505,-0.60123706
CHEMBL4543278,10.4909115,4.841557
CHEMBL4166121,7.6197295,14.628279
CHEMBL4069891,22.386972,-4.767729
CHEMBL5076873,4.5369997,1.532512
CHEMBL4081238,12.322623,2.939722
CHEMBL3924170,13.548394,0.939636
CHEMBL4569403,11.352973,-8.709158
CHEMBL4533152,11.3649845,-8.702056
CHEMBL4574863,11.384118,-8.684767
CHEMBL589155,4.6219664,3.712793
CHEMBL3427502,6.1317024,11.535435
CHEMBL3928452,1.792837,4.866116
CHEMBL2207073,4.0457687,3.9613118
CHEMBL4090150,2.105908,3.3082983
CHEMBL4524928,5.8997884,-8.476806
CHEMBL3823115,23.625154,3.1916053
CHEMBL4452834,10.452594,4.6913824
CHEMBL4472996,1.3835483,4.411176
CHEMBL3116093,7.2138824,1.3668439
CHEMBL3967563,1.624818,-1.4217864
CHEMBL198873,0.15173006,10.646247
CHEMBL4591567,4.297687,10.826172
CHEMBL3959577,5.6946254,4.227643
CHEMBL4851364,2.7164104,21.386553
CHEMBL4526400,5.77696,-9.438249
CHEMBL4228747,11.480105,4.2222404
CHEMBL4168142,3.5929601,6.500145
CHEMBL4741886,-3.998227,-0.50709325
CHEMBL4757760,-4.0045776,-0.51435274
CHEMBL5595836,2.2268517,1.6816844
CHEMBL5573115,2.221906,1.665816
CHEMBL3263999,11.381151,14.264988
CHEMBL4847717,5.620916,20.793356
CHEMBL4160812,-1.6012691,3.8865185
CHEMBL4860266,10.838899,3.6488683
CHEMBL4794885,4.218125,5.420795
CHEMBL5567187,12.983821,5.747145
CHEMBL5562309,13.309227,11.631634
CHEMBL4104739,12.905473,-7.108233
CHEMBL4067112,12.8873415,-7.117618
CHEMBL4585210,11.353959,-8.695373
CHEMBL5889778,6.075883,3.1117125
CHEMBL2381385,11.898275,2.3204901
CHEMBL5632243,11.955893,1.2071652
CHEMBL5943744,6.136487,3.3316662
CHEMBL4778575,3.8075988,6.726616
CHEMBL4280515,6.796628,7.9830737
CHEMBL5202541,20.286913,-7.2728033
CHEMBL5196941,20.286911,-7.2728257
CHEMBL5094528,4.634239,1.4493656
CHEMBL3410726,13.284527,2.639217
CHEMBL4750435,15.95599,4.196119
CHEMBL3354138,3.5436869,3.5040932
CHEMBL4869539,12.000014,2.962657
CHEMBL5218843,23.462503,-6.6673183
CHEMBL4756123,16.443947,4.7481236
CHEMBL5396287,5.6086645,4.683668
CHEMBL4468039,4.1523995,11.016921
CHEMBL4465087,0.096030734,4.695637
CHEMBL3764609,5.9861193,-1.3069053
CHEMBL4871933,13.242793,1.1436405
CHEMBL6019302,14.843349,2.4260786
CHEMBL508793,12.923033,1.0213064
CHEMBL5404461,7.0163198,8.822168
CHEMBL470420,12.93287,0.991353
CHEMBL3822753,23.638565,3.2051656
CHEMBL2381386,11.934222,2.3679118
CHEMBL2387531,-1.4461677,5.9608107
CHEMBL3747234,-6.635268,8.49913
CHEMBL2381403,11.904757,2.3322988
